,CrimenProv,PobProv,Comunidad,Provincia,Municipio,code,Delito,Nivel,Enero-diciembre 2016,Enero-diciembre 2017,Enero-diciembre 2018,Enero-diciembre 2019,Enero-diciembre 2020,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,Total,MediaTotal,POB2016,POB2017,POB2018,POB2019,POB2020,TotalPob
135,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,6,Robos con violencia e intimidación,Provincia,377.0,356.0,333.0,373.0,301.0,87.0,92.0,104.0,94.0,95.0,78.0,101.0,82.0,81.0,80.0,91.0,81.0,82.0,84.0,102.0,105.0,109.0,46.0,84.0,62.0,1740.0,348.0,86026,86120,86384,86487,87076,86418.6
136,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,196.0,142.0,134.0,98.0,68.0,42.0,51.0,66.0,37.0,45.0,33.0,39.0,25.0,33.0,30.0,40.0,31.0,45.0,20.0,13.0,20.0,22.0,14.0,17.0,15.0,638.0,127.6,86026,86120,86384,86487,87076,86418.6
137,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,8,Hurtos,Provincia,1312.0,1154.0,1229.0,1204.0,778.0,364.0,282.0,347.0,319.0,292.0,249.0,307.0,306.0,274.0,306.0,337.0,312.0,289.0,316.0,304.0,295.0,246.0,96.0,234.0,202.0,5677.0,1135.4,86026,86120,86384,86487,87076,86418.6
138,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,9,Sustracciones de vehículos,Provincia,105.0,113.0,88.0,76.0,43.0,26.0,22.0,31.0,26.0,28.0,30.0,34.0,21.0,23.0,13.0,20.0,32.0,17.0,22.0,22.0,15.0,15.0,7.0,7.0,14.0,425.0,85.0,86026,86120,86384,86487,87076,86418.6
139,CIUDAD AUTÓNOMA DE MELILLA,Melilla,CIUDAD AUTÓNOMA DE MELILLA,CIUDAD AUTÓNOMA DE MELILLA,,10,Tráfico de drogas,Provincia,82.0,64.0,48.0,63.0,231.0,34.0,21.0,15.0,12.0,15.0,10.0,22.0,17.0,16.0,9.0,9.0,14.0,16.0,16.0,17.0,14.0,39.0,19.0,67.0,106.0,488.0,97.6,86026,86120,86384,86487,87076,86418.6
140,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,6.0,0.0,4.0,4.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,15.0,3.0,506888,502578,499100,495761,495045,499874.4
141,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,14.0,4.0,8.0,1.0,4.0,0.0,1.0,11.0,2.0,1.0,1.0,0.0,2.0,5.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,31.0,6.2,506888,502578,499100,495761,495045,499874.4
142,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,131.0,110.0,117.0,139.0,118.0,39.0,28.0,35.0,29.0,27.0,32.0,29.0,22.0,21.0,24.0,43.0,29.0,28.0,37.0,39.0,35.0,29.0,20.0,37.0,32.0,615.0,123.0,506888,502578,499100,495761,495045,499874.4
143,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2,506888,502578,499100,495761,495045,499874.4
144,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,5,Delitos contra la libertad e indemnidad sexual,Provincia,78.0,68.0,96.0,107.0,101.0,16.0,21.0,29.0,12.0,14.0,23.0,21.0,10.0,22.0,16.0,33.0,25.0,25.0,23.0,33.0,26.0,27.0,24.0,33.0,17.0,450.0,90.0,506888,502578,499100,495761,495045,499874.4
145,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,6,Robos con violencia e intimidación,Provincia,146.0,147.0,128.0,125.0,161.0,46.0,39.0,35.0,26.0,35.0,43.0,28.0,41.0,39.0,34.0,29.0,26.0,27.0,37.0,29.0,32.0,50.0,16.0,46.0,49.0,707.0,141.4,506888,502578,499100,495761,495045,499874.4
146,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1188.0,1053.0,925.0,873.0,704.0,331.0,319.0,207.0,331.0,341.0,241.0,213.0,258.0,241.0,260.0,192.0,232.0,199.0,218.0,218.0,238.0,213.0,130.0,183.0,178.0,4743.0,948.6,506888,502578,499100,495761,495045,499874.4
147,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,8,Hurtos,Provincia,3333.0,3222.0,2809.0,2654.0,1966.0,876.0,850.0,827.0,780.0,868.0,784.0,753.0,817.0,726.0,707.0,655.0,721.0,664.0,638.0,671.0,681.0,554.0,246.0,591.0,575.0,13984.0,2796.8,506888,502578,499100,495761,495045,499874.4
148,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,9,Sustracciones de vehículos,Provincia,192.0,133.0,62.0,74.0,77.0,35.0,48.0,45.0,64.0,51.0,45.0,22.0,15.0,14.0,9.0,19.0,20.0,12.0,15.0,25.0,22.0,20.0,9.0,33.0,15.0,538.0,107.6,506888,502578,499100,495761,495045,499874.4
149,CIUDAD REAL,Ciudad Real,CASTILLA - LA MANCHA,CIUDAD REAL,,10,Tráfico de drogas,Provincia,112.0,96.0,110.0,71.0,104.0,22.0,28.0,37.0,25.0,15.0,22.0,40.0,19.0,15.0,24.0,27.0,44.0,16.0,16.0,21.0,18.0,14.0,21.0,44.0,25.0,493.0,98.6,506888,502578,499100,495761,495045,499874.4
150,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,1,Homicidios dolosos y asesinatos consumados,Provincia,8.0,7.0,4.0,5.0,2.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,5.2,1122799,1120294,1119351,1119596,1121815,1120771.0
151,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,12.0,13.0,14.0,8.0,12.0,3.0,5.0,4.0,0.0,7.0,2.0,3.0,1.0,3.0,2.0,3.0,6.0,2.0,2.0,0.0,4.0,2.0,1.0,4.0,5.0,59.0,11.8,1122799,1120294,1119351,1119596,1121815,1120771.0
152,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,296.0,273.0,327.0,334.0,281.0,63.0,70.0,77.0,86.0,69.0,64.0,86.0,54.0,61.0,93.0,86.0,87.0,76.0,76.0,99.0,83.0,66.0,55.0,97.0,63.0,1511.0,302.2,1122799,1120294,1119351,1119596,1121815,1120771.0
153,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,4,Secuestro,Provincia,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1122799,1120294,1119351,1119596,1121815,1120771.0
154,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,5,Delitos contra la libertad e indemnidad sexual,Provincia,183.0,180.0,217.0,271.0,213.0,43.0,50.0,43.0,47.0,33.0,63.0,36.0,48.0,39.0,58.0,74.0,46.0,71.0,63.0,82.0,55.0,53.0,48.0,64.0,48.0,1064.0,212.8,1122799,1120294,1119351,1119596,1121815,1120771.0
155,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,6,Robos con violencia e intimidación,Provincia,473.0,429.0,385.0,442.0,352.0,120.0,113.0,134.0,106.0,86.0,107.0,125.0,111.0,94.0,75.0,117.0,99.0,111.0,104.0,106.0,121.0,98.0,62.0,102.0,90.0,2081.0,416.2,1122799,1120294,1119351,1119596,1121815,1120771.0
156,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,2787.0,2418.0,2320.0,2103.0,1746.0,766.0,708.0,683.0,630.0,620.0,615.0,577.0,606.0,640.0,616.0,563.0,501.0,447.0,409.0,499.0,748.0,553.0,293.0,485.0,415.0,11374.0,2274.8,1122799,1120294,1119351,1119596,1121815,1120771.0
157,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,8,Hurtos,Provincia,9585.0,9229.0,9392.0,8934.0,6116.0,2138.0,2373.0,2758.0,2316.0,2034.0,2302.0,2540.0,2353.0,2071.0,2416.0,2723.0,2182.0,2046.0,2281.0,2469.0,2138.0,1809.0,843.0,1876.0,1588.0,43256.0,8651.2,1122799,1120294,1119351,1119596,1121815,1120771.0
158,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,9,Sustracciones de vehículos,Provincia,460.0,353.0,168.0,177.0,144.0,111.0,121.0,135.0,93.0,111.0,118.0,63.0,61.0,34.0,59.0,38.0,37.0,43.0,42.0,47.0,45.0,44.0,18.0,51.0,31.0,1302.0,260.4,1122799,1120294,1119351,1119596,1121815,1120771.0
159,CORUÑA (A),"Coruña, A",GALICIA,CORUÑA (A),,10,Tráfico de drogas,Provincia,107.0,112.0,146.0,147.0,142.0,23.0,31.0,21.0,32.0,28.0,37.0,25.0,22.0,38.0,37.0,39.0,32.0,33.0,30.0,47.0,37.0,32.0,45.0,36.0,29.0,654.0,130.8,1122799,1120294,1119351,1119596,1121815,1120771.0
160,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,1,Homicidios dolosos y asesinatos consumados,Provincia,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,201071,198718,197222,196329,196139,197895.8
161,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,1.0,1.0,5.0,4.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.0,3.0,201071,198718,197222,196329,196139,197895.8
162,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,50.0,56.0,48.0,64.0,45.0,7.0,10.0,20.0,13.0,9.0,16.0,21.0,10.0,13.0,7.0,16.0,12.0,14.0,13.0,17.0,20.0,13.0,10.0,14.0,8.0,263.0,52.6,201071,198718,197222,196329,196139,197895.8
163,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2,201071,198718,197222,196329,196139,197895.8
164,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,34.0,42.0,46.0,63.0,37.0,10.0,11.0,5.0,8.0,10.0,9.0,15.0,8.0,8.0,17.0,11.0,10.0,15.0,11.0,21.0,16.0,6.0,3.0,15.0,13.0,222.0,44.4,201071,198718,197222,196329,196139,197895.8
165,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,6,Robos con violencia e intimidación,Provincia,79.0,62.0,76.0,94.0,64.0,15.0,24.0,19.0,21.0,11.0,11.0,28.0,12.0,11.0,18.0,19.0,28.0,32.0,27.0,23.0,12.0,18.0,7.0,28.0,11.0,375.0,75.0,201071,198718,197222,196329,196139,197895.8
166,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,671.0,639.0,560.0,523.0,324.0,206.0,156.0,132.0,177.0,173.0,155.0,136.0,175.0,123.0,136.0,134.0,167.0,147.0,123.0,113.0,140.0,115.0,55.0,89.0,65.0,2717.0,543.4,201071,198718,197222,196329,196139,197895.8
167,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,8,Hurtos,Provincia,1329.0,1256.0,1161.0,1143.0,740.0,331.0,323.0,364.0,311.0,312.0,285.0,360.0,299.0,249.0,302.0,323.0,287.0,271.0,283.0,335.0,254.0,215.0,105.0,227.0,193.0,5629.0,1125.8,201071,198718,197222,196329,196139,197895.8
168,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,9,Sustracciones de vehículos,Provincia,102.0,71.0,38.0,27.0,30.0,32.0,21.0,24.0,25.0,17.0,20.0,23.0,11.0,10.0,9.0,7.0,12.0,7.0,3.0,3.0,14.0,8.0,2.0,13.0,7.0,268.0,53.6,201071,198718,197222,196329,196139,197895.8
169,CUENCA,Cuenca,CASTILLA - LA MANCHA,CUENCA,,10,Tráfico de drogas,Provincia,19.0,34.0,26.0,38.0,55.0,3.0,7.0,0.0,9.0,4.0,14.0,6.0,10.0,8.0,8.0,5.0,5.0,4.0,5.0,22.0,7.0,2.0,8.0,25.0,20.0,172.0,34.4,201071,198718,197222,196329,196139,197895.8
170,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,3.0,1.0,3.0,5.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,13.0,2.6,403665,400036,396487,394151,391850,397237.8
171,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,2.0,6.0,3.0,1.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,2.8,403665,400036,396487,394151,391850,397237.8
172,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,104.0,111.0,76.0,102.0,86.0,24.0,30.0,25.0,25.0,27.0,28.0,28.0,28.0,18.0,13.0,27.0,18.0,24.0,28.0,30.0,20.0,20.0,12.0,31.0,23.0,479.0,95.8,403665,400036,396487,394151,391850,397237.8
173,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,4,Secuestro,Provincia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403665,400036,396487,394151,391850,397237.8
174,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,5,Delitos contra la libertad e indemnidad sexual,Provincia,49.0,56.0,72.0,68.0,62.0,12.0,7.0,19.0,11.0,10.0,13.0,19.0,14.0,18.0,17.0,23.0,14.0,11.0,18.0,21.0,18.0,19.0,11.0,18.0,14.0,307.0,61.4,403665,400036,396487,394151,391850,397237.8
175,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,6,Robos con violencia e intimidación,Provincia,82.0,53.0,73.0,68.0,56.0,16.0,25.0,19.0,22.0,10.0,10.0,15.0,18.0,25.0,14.0,22.0,12.0,25.0,15.0,16.0,12.0,11.0,17.0,15.0,13.0,332.0,66.4,403665,400036,396487,394151,391850,397237.8
176,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,669.0,559.0,540.0,406.0,411.0,190.0,160.0,126.0,193.0,174.0,102.0,115.0,168.0,191.0,138.0,84.0,127.0,109.0,74.0,74.0,149.0,126.0,78.0,108.0,99.0,2585.0,517.0,403665,400036,396487,394151,391850,397237.8
177,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,8,Hurtos,Provincia,2121.0,2011.0,1935.0,1753.0,1154.0,526.0,493.0,546.0,556.0,495.0,514.0,500.0,502.0,436.0,545.0,461.0,493.0,440.0,448.0,438.0,427.0,380.0,156.0,334.0,284.0,8974.0,1794.8,403665,400036,396487,394151,391850,397237.8
178,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,9,Sustracciones de vehículos,Provincia,98.0,88.0,38.0,31.0,44.0,15.0,17.0,34.0,32.0,31.0,20.0,16.0,21.0,5.0,8.0,14.0,11.0,8.0,8.0,9.0,6.0,17.0,1.0,14.0,12.0,299.0,59.8,403665,400036,396487,394151,391850,397237.8
179,CÁCERES,Cáceres,EXTREMADURA,CÁCERES,,10,Tráfico de drogas,Provincia,83.0,74.0,102.0,100.0,96.0,10.0,21.0,35.0,17.0,9.0,13.0,30.0,22.0,16.0,17.0,46.0,23.0,16.0,19.0,35.0,30.0,15.0,20.0,36.0,25.0,455.0,91.0,403665,400036,396487,394151,391850,397237.8
180,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,1,Homicidios dolosos y asesinatos consumados,Provincia,10.0,6.0,6.0,11.0,9.0,0.0,3.0,6.0,1.0,0.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,5.0,2.0,0.0,2.0,4.0,3.0,42.0,8.4,1239889,1239435,1238714,1240155,1244049,1240448.4
181,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,34.0,49.0,46.0,30.0,44.0,10.0,9.0,9.0,6.0,12.0,14.0,14.0,9.0,10.0,9.0,11.0,16.0,5.0,8.0,9.0,8.0,9.0,7.0,18.0,10.0,203.0,40.6,1239889,1239435,1238714,1240155,1244049,1240448.4
182,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,493.0,529.0,514.0,637.0,590.0,97.0,130.0,154.0,112.0,126.0,147.0,139.0,117.0,130.0,107.0,167.0,110.0,127.0,152.0,206.0,152.0,146.0,106.0,192.0,146.0,2763.0,552.6,1239889,1239435,1238714,1240155,1244049,1240448.4
183,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,4,Secuestro,Provincia,8.0,5.0,8.0,2.0,2.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,4.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,25.0,5.0,1239889,1239435,1238714,1240155,1244049,1240448.4
184,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,5,Delitos contra la libertad e indemnidad sexual,Provincia,300.0,287.0,338.0,359.0,303.0,71.0,79.0,74.0,76.0,61.0,63.0,101.0,62.0,66.0,96.0,98.0,78.0,90.0,78.0,92.0,99.0,64.0,63.0,93.0,83.0,1587.0,317.4,1239889,1239435,1238714,1240155,1244049,1240448.4
185,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,6,Robos con violencia e intimidación,Provincia,889.0,871.0,801.0,832.0,602.0,214.0,220.0,238.0,217.0,217.0,203.0,235.0,216.0,220.0,191.0,213.0,177.0,188.0,230.0,224.0,190.0,170.0,88.0,181.0,163.0,3995.0,799.0,1239889,1239435,1238714,1240155,1244049,1240448.4
186,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,3046.0,3143.0,2887.0,2223.0,1911.0,855.0,761.0,708.0,722.0,778.0,780.0,726.0,859.0,858.0,712.0,691.0,626.0,550.0,567.0,550.0,556.0,537.0,399.0,481.0,494.0,13210.0,2642.0,1239889,1239435,1238714,1240155,1244049,1240448.4
187,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,8,Hurtos,Provincia,16280.0,15403.0,13278.0,12583.0,8277.0,3873.0,4210.0,4613.0,3584.0,3490.0,4132.0,4486.0,3295.0,3118.0,3647.0,3792.0,2721.0,2854.0,3294.0,3614.0,2821.0,2473.0,1126.0,2819.0,1859.0,65821.0,13164.2,1239889,1239435,1238714,1240155,1244049,1240448.4
188,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,9,Sustracciones de vehículos,Provincia,1681.0,1580.0,1554.0,1310.0,985.0,365.0,393.0,518.0,405.0,361.0,348.0,418.0,453.0,434.0,379.0,402.0,339.0,343.0,342.0,313.0,312.0,262.0,157.0,342.0,224.0,7110.0,1422.0,1239889,1239435,1238714,1240155,1244049,1240448.4
189,CÁDIZ,Cádiz,ANDALUCÍA,CÁDIZ,,10,Tráfico de drogas,Provincia,750.0,818.0,784.0,1088.0,1095.0,187.0,202.0,179.0,182.0,222.0,233.0,159.0,204.0,221.0,217.0,192.0,154.0,242.0,261.0,315.0,270.0,320.0,219.0,288.0,268.0,4535.0,907.0,1239889,1239435,1238714,1240155,1244049,1240448.4
190,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,2.0,4.0,7.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,0.0,2.0,0.0,17.0,3.4,791610,788219,785240,782979,781451,785899.8
191,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,28.0,16.0,10.0,11.0,21.0,3.0,8.0,4.0,13.0,3.0,7.0,2.0,4.0,4.0,1.0,0.0,5.0,2.0,3.0,2.0,4.0,5.0,4.0,9.0,3.0,86.0,17.2,791610,788219,785240,782979,781451,785899.8
192,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,170.0,151.0,149.0,203.0,205.0,58.0,29.0,50.0,33.0,29.0,56.0,35.0,31.0,36.0,34.0,44.0,35.0,44.0,39.0,59.0,61.0,57.0,45.0,51.0,52.0,878.0,175.6,791610,788219,785240,782979,781451,785899.8
193,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,4,Secuestro,Provincia,1.0,0.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,8.0,1.6,791610,788219,785240,782979,781451,785899.8
194,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,114.0,153.0,182.0,205.0,228.0,20.0,23.0,40.0,31.0,36.0,42.0,51.0,24.0,37.0,60.0,51.0,34.0,59.0,50.0,44.0,52.0,84.0,50.0,55.0,39.0,882.0,176.4,791610,788219,785240,782979,781451,785899.8
195,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,6,Robos con violencia e intimidación,Provincia,494.0,565.0,545.0,490.0,280.0,125.0,150.0,105.0,114.0,157.0,136.0,123.0,149.0,166.0,145.0,124.0,110.0,110.0,125.0,118.0,137.0,105.0,31.0,85.0,59.0,2374.0,474.8,791610,788219,785240,782979,781451,785899.8
196,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,7," Robos con fuerza en domicilios, establecimientos y otras instalaciones",Provincia,1705.0,2040.0,1720.0,1441.0,1043.0,480.0,437.0,390.0,398.0,480.0,577.0,508.0,475.0,447.0,479.0,398.0,396.0,385.0,382.0,318.0,356.0,346.0,165.0,299.0,233.0,7949.0,1589.8,791610,788219,785240,782979,781451,785899.8
197,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,8,Hurtos,Provincia,7700.0,7232.0,6794.0,6283.0,4074.0,1973.0,2286.0,1634.0,1807.0,1859.0,1914.0,1667.0,1792.0,1816.0,1995.0,1477.0,1506.0,1622.0,1760.0,1427.0,1474.0,1340.0,612.0,1080.0,1042.0,32083.0,6416.6,791610,788219,785240,782979,781451,785899.8
198,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,9,Sustracciones de vehículos,Provincia,425.0,444.0,388.0,288.0,220.0,111.0,90.0,118.0,106.0,119.0,104.0,94.0,127.0,111.0,78.0,92.0,107.0,84.0,70.0,76.0,58.0,57.0,24.0,67.0,72.0,1765.0,353.0,791610,788219,785240,782979,781451,785899.8
199,CÓRDOBA,Córdoba,ANDALUCÍA,CÓRDOBA,,10,Tráfico de drogas,Provincia,171.0,148.0,175.0,291.0,284.0,35.0,51.0,53.0,32.0,29.0,39.0,33.0,47.0,29.0,57.0,42.0,47.0,51.0,79.0,75.0,86.0,76.0,69.0,82.0,57.0,1069.0,213.8,791610,788219,785240,782979,781451,785899.8
200,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,1,Homicidios dolosos y asesinatos consumados,Provincia,1.0,1.0,0.0,5.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,11.0,2.2,717832,719282,720592,723576,727121,721680.6
201,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,2,Homicidios dolosos y asesinatos en grado tentativa,Provincia,14.0,16.0,10.0,7.0,5.0,3.0,2.0,7.0,2.0,6.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,1.0,2.0,0.0,4.0,2.0,1.0,1.0,1.0,52.0,10.4,717832,719282,720592,723576,727121,721680.6
202,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,3,Delitos graves y menos graves de lesiones y riña tumultuaria,Provincia,333.0,323.0,297.0,338.0,289.0,80.0,94.0,75.0,84.0,69.0,99.0,82.0,73.0,79.0,66.0,93.0,59.0,73.0,94.0,83.0,88.0,70.0,47.0,113.0,59.0,1580.0,316.0,717832,719282,720592,723576,727121,721680.6
203,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,4,Secuestro,Provincia,8.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,2.2,717832,719282,720592,723576,727121,721680.6
204,GIPUZKOA,Gipuzkoa,PAÍS VASCO,GIPUZKOA,,5,Delitos contra la libertad e indemnidad sexual,Provincia,123.0,142.0,225.0,225.0,180.0,34.0,19.0,31.0,39.0,39.0,34.0,38.0,31.0,36.0,56.0,73.0,60.0,38.0,59.0,86.0,42.0,63.0,39.0,42.0,36.0,895.0,179.0,717832,719282,720592,723576,727121,721680.6
